Registration Date,Participant Constituent ID,Participant Donor Status,Is Prior Participant,Is Team Captain,Team ID,Participation Type Name,Participant Gender,Age,Address  -  Participant ZIP/Postal Code,Please choose the closest affiliation you have ...,Facebook Fundraiser ID,Self Donor,Total of All Confirmed Gifts($),All Confirmed Gifts,Total From Participant($),Unique Donors,Recruited Participants Count,Emails Sent,Discount Code Used             
9/20/19,1157988,Non-Donor,N/A,FALSE,5028,Run/Walk Registration,Female,66,90071-3426,I have lost someone to cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
9/20/19,1177651,Donor,Yes,FALSE,5038,Run/Walk Registration,Female,44,90034-2921,I lost a loved one to pancreatic cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
9/20/19,1062028,Unknown,Yes,FALSE,5027,Run/Walk Registration,Male,37,90036-4637,Other,,TRUE,$0.00,0,$0.00,0,0,0,
9/20/19,1129838,Donor,Yes,FALSE,5027,Run/Walk Registration,Female,36,90016-2009,Other,,TRUE,$0.00,0,$0.00,1,0,0,
9/20/19,1181059,Unknown,Yes,FALSE,5028,Run/Walk Registration,Male,58,91773-3953,Other,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
9/20/19,1245706,Unknown,Yes,FALSE,5028,Run/Walk Registration,Female,50,91773-3953,Other,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
9/20/19,1248847,Donor,N/A,FALSE,,Run/Walk Registration,Unknown,57,92078-0916,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/20/19,1157997,Donor,N/A,FALSE,5001,Run/Walk Registration,Female,75,93510-1880,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/20/19,1157998,Donor,N/A,FALSE,4849,Run/Walk Registration,Male,38,90048-4033,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/20/19,1141148,Non-Donor,Yes,FALSE,5008,Run/Walk Registration,Female,51,90026-2867,I know someone with cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
9/20/19,1141149,Donor,Yes,FALSE,5008,Run/Walk Registration,Male,62,90026-2867,Other,,TRUE,$0.00,0,$0.00,1,0,0,
9/20/19,1158000,Donor,N/A,FALSE,,Run/Walk Registration,Male,44,19081-2141,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/20/19,1130551,Donor,Yes,FALSE,4950,Run/Walk Registration,Male,58,90293-7923,I lost a loved one to pancreatic cancer,,TRUE,$55.00,1,$55.00,1,0,0,
9/21/19,1180745,Donor,Yes,FALSE,4789,Run/Walk Registration,Female,53,92620-3283,Other,,TRUE,$0.00,0,$0.00,1,0,0,
9/21/19,1218598,Donor,N/A,FALSE,,Run/Walk Registration,Female,50,91354-4906,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/22/19,1158021,Donor,N/A,FALSE,4998,Run/Walk Youth (11 & Under),Male,16,90210-2540,I have lost someone to cancer,,TRUE,$97.00,1,$97.00,1,0,0,
9/22/19,1158025,Unknown,N/A,FALSE,,Run/Walk Registration,Male,61,90211-3610,Other,,TRUE,$0.00,0,$0.00,0,0,0,
9/22/19,1158023,Donor,N/A,FALSE,,Run/Walk Registration,Female,60,90211-3610,Other,,TRUE,$0.00,0,$0.00,1,0,0,
9/22/19,1158027,Unknown,N/A,FALSE,,Run/Walk Registration,Female,32,90211-3610,Other,,TRUE,$0.00,0,$0.00,0,0,0,
9/22/19,1158029,Unknown,N/A,FALSE,,Run/Walk Registration,Female,28,90035-1508,Other,,TRUE,$0.00,0,$0.00,0,0,0,
9/22/19,1075750,Donor,N/A,FALSE,4830,Run/Walk Registration,Male,58,90804-1471,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/22/19,1085121,Donor,Yes,FALSE,4907,Run/Walk Registration,Female,61,91501-2611,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
9/22/19,1107176,Donor,Yes,FALSE,4907,Run/Walk Registration,Male,59,90278-3402,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
9/22/19,1061550,Donor,Yes,FALSE,,Run/Walk Registration,Female,67,90045-2804,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/22/19,1246863,Unknown,Yes,FALSE,4878,Run/Walk Registration,Female,57,90049-4111,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/22/19,1106377,Donor,Yes,FALSE,4878,Run/Walk Registration,Male,55,90049-4111,I lost a loved one to pancreatic cancer,,TRUE,"$2,000.00",1,"$2,000.00",1,0,0,
9/22/19,1246864,Unknown,Yes,FALSE,4878,Run/Walk Registration,Female,24,90049-4111,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/22/19,1246865,Unknown,Yes,FALSE,4878,Run/Walk Registration,Male,23,90049-4111,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/22/19,1182133,Unknown,N/A,FALSE,5047,Run/Walk Registration,Female,60,93426-9626,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/22/19,1182131,Donor,N/A,TRUE,5047,Run/Walk Registration,Female,62,90403-2317,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/22/19,1182138,Unknown,N/A,FALSE,5047,Virtual Walker/Runner,Female,87,90210-3514,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/22/19,1182139,Unknown,N/A,FALSE,5047,Run/Walk Registration,Male,30,90025-6713,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/22/19,1182134,Donor,N/A,FALSE,5047,Run/Walk Registration,Male,34,90025-4243,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/22/19,1247501,Unknown,N/A,FALSE,5047,Run/Walk Registration,Female,33,90025-4243,I lost a loved one to pancreatic cancer,,TRUE,$20.00,1,$0.00,1,0,0,
9/22/19,1158047,Unknown,N/A,FALSE,5047,Virtual Walker/Runner,Male,33,11215-8804,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/23/19,1140466,Donor,Yes,TRUE,5048,Run/Walk Registration,Female,50,91320-4746,I have lost someone to cancer,,TRUE,$22.00,1,$22.00,1,0,0,
9/23/19,1140757,Donor,Yes,TRUE,5049,Run/Walk Registration,Male,49,93551-2236,I know someone with cancer,TRUE,TRUE,$135.00,3,$0.00,4,0,1,TRUE
9/23/19,1062084,Indirect Donor,Yes,FALSE,5049,Run/Walk Registration,Female,55,93551-2236,I know someone with cancer,,TRUE,$25.00,1,$0.00,1,0,0,TRUE
9/23/19,1128752,Unknown,Yes,FALSE,5049,Run/Walk Youth (11 & Under),Male,10,93551-2236,I know someone with cancer,,TRUE,$35.00,2,$0.00,2,0,0,TRUE
9/23/19,1128738,Indirect Donor,Yes,FALSE,5049,Run/Walk Registration,Female,58,90403-3827,I know someone with cancer,,TRUE,$10.00,1,$0.00,1,0,0,TRUE
9/23/19,1061357,Donor,Yes,TRUE,5050,Run/Walk Registration,Female,38,90230-4104,I lost a loved one to pancreatic cancer,,TRUE,$100.00,1,$0.00,2,0,0,
9/23/19,1079345,Donor,Yes,FALSE,5031,Run/Walk Registration,Female,78,90066-3320,I lost a loved one to pancreatic cancer,,TRUE,$295.00,4,$0.00,5,0,45,
9/23/19,1115121,Donor,Yes,FALSE,5035,Run/Walk Registration,Female,47,90272-4021,I lost a loved one to pancreatic cancer,TRUE,TRUE,"$1,527.00",23,$0.00,24,0,0,
9/23/19,1216576,Unknown,Yes,FALSE,,Run/Walk Registration,Female,36,91311-3097,I am a running enthusiast,,TRUE,$0.00,0,$0.00,0,0,0,
9/23/19,1105241,Donor,Yes,FALSE,,Run/Walk Registration,Female,34,91311-3097,I am a member of the medical community,,TRUE,$0.00,0,$0.00,1,0,0,
9/23/19,1140717,Donor,Yes,FALSE,5018,Run/Walk Registration,Female,22,91345-2709,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/23/19,1105603,Unknown,Yes,FALSE,4830,Run/Walk Registration,Male,71,90292-5703,I have a friend with pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/23/19,1129498,Donor,Yes,FALSE,4830,Run/Walk Registration,Female,62,90292-5703,I have a friend with pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/23/19,1129134,Donor,Yes,FALSE,5035,Run/Walk Registration,Female,48,90049-4015,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/23/19,1046039,Donor,Yes,FALSE,4883,Run/Walk Registration,Female,62,91208-2221,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/23/19,1115223,Donor,N/A,FALSE,5035,Run/Walk Registration,Female,51,27587-5896,I lost a loved one to pancreatic cancer,,TRUE,"$1,050.00",8,$100.00,8,0,0,
9/23/19,1115183,Donor,Yes,FALSE,5035,Run/Walk Registration,Female,51,90210-3513,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/24/19,1106272,Donor,N/A,FALSE,4789,Run/Walk Registration,Male,40,37204-3235,I lost a loved one to pancreatic cancer,,TRUE,$100.00,1,$100.00,1,0,0,
9/24/19,1158094,Non-Donor,N/A,FALSE,4903,Run/Walk Registration,Female,32,90201-8442,I am a running enthusiast,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
9/24/19,1218616,Donor,N/A,FALSE,4903,Run/Walk Registration,Female,37,90016-4164,I know someone with cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
9/24/19,1158096,Non-Donor,N/A,FALSE,4903,Run/Walk Registration,Female,57,90024,I have lost someone to cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
9/24/19,1158097,Donor,N/A,FALSE,,Run/Walk Youth (11 & Under),Female,16,92708-5635,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/24/19,1158100,Unknown,N/A,FALSE,,Run/Walk Youth (11 & Under),Female,17,92708-5635,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/24/19,1158099,Donor,N/A,FALSE,,Run/Walk Registration,Female,46,92649-3637,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/24/19,1158102,Donor,N/A,FALSE,,Run/Walk Registration,Female,40,92869-4559,I am a running enthusiast,,TRUE,$0.00,0,$0.00,1,0,0,
9/24/19,1158104,Unknown,N/A,FALSE,,Run/Walk Youth (11 & Under),Female,15,92869-4559,I am a running enthusiast,,TRUE,$0.00,0,$0.00,0,0,0,
9/24/19,1129436,Donor,Yes,TRUE,5052,Run/Walk Registration,Female,38,93021-2183,I lost a loved one to pancreatic cancer,,TRUE,$150.00,2,$0.00,3,1,0,
9/24/19,1139860,Unknown,Yes,FALSE,5052,Run/Walk Youth (11 & Under),Male,11,93021-2183,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/24/19,1158110,Unknown,N/A,FALSE,5028,Run/Walk Registration,Male,48,92127-3103,I have lost someone to cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
9/24/19,1158109,Indirect Donor,N/A,FALSE,5028,Run/Walk Registration,Female,38,92127-3103,I know someone with cancer,,TRUE,$100.00,1,$100.00,1,0,1,TRUE
9/24/19,1216475,Unknown,N/A,FALSE,4789,Run/Walk Registration,Female,39,43004-7115,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/24/19,1158123,Donor,N/A,FALSE,4789,Run/Walk Registration,Male,38,43004-7115,I lost a loved one to pancreatic cancer,,TRUE,$300.00,4,$0.00,4,0,4,
9/24/19,1109749,Donor,Yes,FALSE,5034,Run/Walk Registration - early bird,Female,63,91304-5288,Other,,FALSE,"$6,390.00",29,$0.00,29,1,0,
9/24/19,1087263,Donor,Yes,FALSE,5034,Run/Walk Registration - early bird,Male,64,91304-5288,I have a family member with pancreatic cancer,,TRUE,"$2,675.00",3,$0.00,4,0,3,
9/24/19,1158127,Donor,N/A,FALSE,5034,Run/Walk Registration - early bird,Male,28,91304-5288,I have a family member with pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/24/19,1141411,Donor,Yes,TRUE,5053,Run/Walk Registration,Male,40,98105-2033,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/24/19,1115184,Donor,Yes,FALSE,5035,Run/Walk Registration,Female,51,90049-2326,User Provided No Response,TRUE,TRUE,"$1,192.00",22,$0.00,21,0,0,
9/25/19,1158166,Non-Donor,N/A,FALSE,5008,Run/Walk Registration,Female,58,90025-1550,I lost a loved one to pancreatic cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
9/25/19,1140887,Unknown,Yes,FALSE,5055,Run/Walk Registration,Male,61,90024-3106,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/25/19,1131503,Donor,Yes,TRUE,5055,Run/Walk Registration,Female,56,90024-3106,I lost a loved one to pancreatic cancer,,TRUE,$75.00,1,$0.00,2,0,5,
9/25/19,1141414,Donor,Yes,FALSE,5053,Run/Walk Registration,Male,36,90241-4604,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/25/19,1158171,Donor,N/A,FALSE,,Run/Walk Registration,Male,45,90660-5128,I am a running enthusiast,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
9/25/19,1158170,Donor,N/A,FALSE,,Run/Walk Registration,Male,61,91367,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/25/19,1158173,Donor,N/A,FALSE,5028,Run/Walk Registration,Male,57,90069-4329,I have lost someone to cancer,TRUE,TRUE,$325.00,8,$56.00,8,0,0,TRUE
9/25/19,1158175,Unknown,N/A,FALSE,4896,Run/Walk Registration,Male,31,95519-7938,I am a running enthusiast,,TRUE,$0.00,0,$0.00,0,0,0,TRUE
9/25/19,1158172,Donor,N/A,FALSE,4896,Run/Walk Registration,Male,30,95519,I am a member of the medical community,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
9/25/19,1158176,Donor,N/A,FALSE,5003,Run/Walk Registration,Female,42,91104-2353,I have lost someone to cancer,,TRUE,$150.00,1,$150.00,1,0,0,
9/25/19,1158178,Unknown,N/A,FALSE,5028,Run/Walk Registration,Female,56,90036-3041,I know someone with cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
9/25/19,1158177,Non-Donor,N/A,FALSE,5028,Run/Walk Registration,Male,54,90004-3907,I know someone with cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
9/25/19,1158179,Donor,N/A,FALSE,4998,Run/Walk Youth (11 & Under),Female,16,90069-4541,I have a friend with pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/25/19,1158181,Unknown,N/A,FALSE,,Run/Walk Registration,Male,44,90027-2022,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,0,0,0,TRUE
9/25/19,1181257,Donor,N/A,FALSE,,Run/Walk Registration,Female,38,90027-2022,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
9/25/19,1114218,Unknown,Yes,FALSE,5034,Run/Walk Registration,Male,61,91304-5301,I have a friend with pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/25/19,1011268,Donor,Yes,FALSE,5034,Run/Walk Registration,Female,56,91304-5301,I have a friend with pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/25/19,1114219,Unknown,Yes,FALSE,5034,Run/Walk Registration,Male,27,91304-5301,I have a friend with pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/25/19,1129715,Donor,Yes,FALSE,5028,Run/Walk Registration,Female,63,90071-3426,I lost a loved one to pancreatic cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
9/25/19,1156267,Donor,N/A,FALSE,4940,Run/Walk Registration,Male,61,90049-3503,I am a member of the medical community,,TRUE,$0.00,0,$0.00,1,0,0,
9/25/19,1114591,Donor,N/A,FALSE,4940,Run/Walk Registration,Male,56,90272-3810,I am a member of the medical community,,TRUE,$56.00,1,$56.00,1,0,0,
9/25/19,1091280,Donor,Yes,FALSE,4878,Run/Walk Registration,Male,61,91604-1237,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/25/19,1140417,Indirect Donor,Yes,FALSE,5008,Run/Walk Registration,Female,64,90047-1906,I lost a loved one to pancreatic cancer,,TRUE,$25.00,1,$25.00,1,0,0,TRUE
9/25/19,1158194,Donor,N/A,FALSE,4998,Run/Walk Registration,Female,53,90036-2631,I lost a loved one to pancreatic cancer,TRUE,TRUE,$390.00,7,$0.00,8,0,0,
9/25/19,1158198,Unknown,N/A,FALSE,4998,Run/Walk Registration,Male,52,90036-2631,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/25/19,1158197,Unknown,N/A,FALSE,4998,Run/Walk Registration,Male,19,90036-2631,I know someone with cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/25/19,1158195,Unknown,N/A,FALSE,4998,Run/Walk Registration,Male,17,90036-2631,I know someone with cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/25/19,1181913,Unknown,Yes,FALSE,4907,Run/Walk Registration,Male,62,91325-3223,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,TRUE
9/25/19,1107280,Unknown,Yes,FALSE,4907,Run/Walk Registration,Female,58,91325-3223,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
9/25/19,1181914,Unknown,N/A,FALSE,4907,Run/Walk Registration,Female,28,91325-3223,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,TRUE
9/25/19,1181912,Unknown,N/A,FALSE,4907,Run/Walk Registration,Female,26,91325-3223,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,TRUE
9/25/19,1246068,Unknown,Yes,FALSE,,Run/Walk Registration,Male,40,90016-2931,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/25/19,1037853,Donor,N/A,FALSE,,Run/Walk Registration - early bird,Female,45,90272-2608,User Provided No Response,,TRUE,$0.00,0,$0.00,1,0,0,
9/25/19,1247695,Donor,N/A,FALSE,,Run/Walk Registration,Male,83,90230-4306,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/25/19,1090704,Donor,Yes,FALSE,4878,Run/Walk Registration,Female,58,90703-1109,I know someone with cancer,,TRUE,$300.00,1,$300.00,1,0,0,
9/25/19,1140846,Unknown,Yes,FALSE,4878,Run/Walk Registration,Female,28,90703-1109,I know someone with cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/25/19,1245738,Unknown,Yes,FALSE,4878,Run/Walk Registration,Female,26,90703-1109,I know someone with cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/25/19,1158225,Unknown,N/A,FALSE,4878,Run/Walk Registration,Male,29,18078-3500,I know someone with cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/25/19,1062684,Donor,Yes,TRUE,5050,Run/Walk Registration,Female,68,90230-6208,I have a family member with pancreatic cancer,,TRUE,"$1,225.00",4,$0.00,5,0,33,
9/25/19,1062631,Donor,Yes,FALSE,5050,Run/Walk Registration,Male,74,90230-6208,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/25/19,1080073,Donor,Yes,FALSE,5050,Run/Walk Registration,Male,33,90230-6208,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,1,
9/26/19,1157128,Donor,N/A,FALSE,4966,Run/Walk Registration,Female,64,90004-1023,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
9/26/19,1139416,Donor,Yes,FALSE,4885,Run/Walk Registration,Female,67,92584-2653,I know someone with cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
9/26/19,1091683,Donor,Yes,FALSE,,Run/Walk Registration,Female,52,93550-7329,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/26/19,1158237,Unknown,Yes,FALSE,,Run/Walk Registration,Female,43,90802-7010,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
9/26/19,1158238,Donor,N/A,FALSE,,Run/Walk Registration,Male,51,90802-7010,I know someone with cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
9/26/19,1115180,Donor,Yes,FALSE,5035,Run/Walk Registration,Female,51,90077-1349,I lost a loved one to pancreatic cancer,,TRUE,$300.00,1,$300.00,1,0,0,
9/26/19,1141107,Non-Donor,Yes,TRUE,5056,Run/Walk Registration,Male,39,90025-3342,User Provided No Response,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
9/26/19,1010116,Donor,Yes,FALSE,,Run/Walk Registration,Female,81,91107-4917,User Provided No Response,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
9/26/19,1158246,Non-Donor,N/A,TRUE,5058,Run/Walk Registration - early bird,Male,54,,I lost a loved one to pancreatic cancer,,FALSE,"$1,689.25",4,$0.00,4,0,0,TRUE
9/26/19,1141125,Donor,Yes,FALSE,5008,Run/Walk Registration,Female,75,90292-6769,I have a friend with pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/26/19,1158249,Donor,N/A,FALSE,5008,Run/Walk Registration,Female,65,90045-1217,I know someone with cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/26/19,1158255,Unknown,N/A,FALSE,,Run/Walk Registration,Male,50,90260-1777,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/26/19,1158254,Donor,N/A,FALSE,,Run/Walk Registration,Female,48,90260-1777,I lost a loved one to pancreatic cancer,,TRUE,$100.00,1,$100.00,1,0,0,
9/27/19,1115139,Donor,Yes,FALSE,5035,Run/Walk Registration,Female,51,91423-4040,User Provided No Response,,TRUE,$0.00,0,$0.00,1,0,0,
9/27/19,1139705,Donor,Yes,FALSE,4885,Run/Walk Registration,Male,44,90061-2713,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
9/27/19,1131512,Donor,N/A,FALSE,5055,Run/Walk Registration,Female,59,90601-2333,I lost a loved one to pancreatic cancer,,TRUE,$325.00,6,$50.00,6,0,13,
9/27/19,1139415,Donor,Yes,FALSE,4885,Run/Walk Registration,Female,42,90061-2713,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
9/27/19,1074057,Donor,N/A,FALSE,4828,Run/Walk Registration,Male,36,59901-6942,I have a family member with pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
9/27/19,1052654,Donor,Yes,FALSE,4878,Virtual Walker/Runner,Female,66,90745-3682,I have a friend with pancreatic cancer,,TRUE,$200.00,1,$200.00,1,0,0,
9/27/19,1107681,Donor,Yes,FALSE,4907,Virtual Walker/Runner,Male,39,91311-1412,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
9/27/19,1158274,Donor,N/A,FALSE,5003,Run/Walk Registration,Male,46,90405-3004,I lost a loved one to pancreatic cancer,,TRUE,$200.00,1,$200.00,1,0,0,TRUE
9/27/19,1217470,Donor,Yes,FALSE,4878,Run/Walk Registration,Male,62,90249-4674,I have lost someone to cancer,,TRUE,$56.00,1,$56.00,1,0,0,
9/27/19,1140832,Donor,Yes,FALSE,4830,Run/Walk Registration,Female,62,91304-5125,I have a friend with pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/27/19,1019040,Donor,N/A,FALSE,4940,Run/Walk Registration,Male,60,91436-3134,I am a member of the medical community,,TRUE,$150.00,1,$150.00,1,0,0,
9/27/19,1158279,Donor,N/A,FALSE,,Run/Walk Registration,Female,47,91746-1213,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
9/27/19,1140335,Donor,Yes,FALSE,,Run/Walk Registration,Male,60,90813-5828,User Provided No Response,,TRUE,$0.00,0,$0.00,1,0,0,
9/27/19,1115378,Unknown,Yes,FALSE,,Run/Walk Registration,Female,57,90813-5828,User Provided No Response,,TRUE,$0.00,0,$0.00,1,0,0,
9/27/19,1046632,Unknown,Yes,FALSE,,Run/Walk Registration,Male,57,90813-5828,User Provided No Response,,TRUE,$0.00,0,$0.00,1,0,0,
9/27/19,1158282,Donor,N/A,FALSE,,Run/Walk Registration,Female,21,91746-1213,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
9/27/19,1219261,Unknown,N/A,FALSE,4878,Run/Walk Registration,Female,31,92110-1422,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/27/19,1245902,Unknown,Yes,FALSE,4878,Run/Walk Registration,Female,52,90504-6106,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/27/19,1180808,Unknown,N/A,FALSE,4878,Run/Walk Registration,Male,52,90504-6106,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/27/19,1245901,Unknown,Yes,FALSE,4878,Run/Walk Registration,Male,19,90504-6106,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/27/19,1141355,Donor,Yes,FALSE,4885,Run/Walk Registration,Male,35,90018-3977,I have a friend with pancreatic cancer,,FALSE,$0.00,0,$0.00,0,0,0,TRUE
9/27/19,1129363,Donor,Yes,FALSE,4885,Run/Walk Registration,Female,44,93536-1414,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
9/28/19,1158293,Donor,N/A,FALSE,,Run/Walk Registration,Female,65,03242-6185,I have a family member with pancreatic cancer,TRUE,TRUE,$504.00,15,$74.00,13,0,28,
9/28/19,1141778,Unknown,Yes,FALSE,4818,Run/Walk Registration,Female,51,91311-2033,I know someone with cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/28/19,1158303,Unknown,Yes,FALSE,4818,Run/Walk Registration,Male,17,91311-2033,I know someone with cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/28/19,1158302,Donor,N/A,FALSE,4818,Run/Walk Youth (11 & Under),Male,16,91311-2033,I know someone with cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/28/19,1158305,Unknown,N/A,FALSE,4885,Run/Walk Registration,Female,35,92405-2628,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,TRUE
9/28/19,1158280,Donor,N/A,FALSE,4885,Run/Walk Registration,Female,33,90006-4601,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
9/28/19,1158309,Donor,N/A,FALSE,4885,Run/Walk Registration,Female,31,90037-3610,I have lost someone to cancer,,TRUE,$0.00,0,$0.00,1,0,0,TRUE
9/28/19,1245252,Unknown,Yes,FALSE,4950,Run/Walk Registration,Female,13,90240-3743,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,1,0,0,
9/28/19,1245250,Unknown,Yes,FALSE,4950,Run/Walk Youth (11 & Under),Female,13,90240-3743,I lost a loved one to pancreatic cancer,,TRUE,$0.00,0,$0.00,0,0,0,
9/28/19,1129848,Donor,N/A,FALSE,4790,Run/Walk Registration,Male,70,93010-9112,Other,,TRUE,$22.00,1,$22.00,1,0,0,TRUE
